Species,Experiment,Patrol,SpeciesAnal,Site,TwigCodeNoPatrol,TwigArea_sum,TwigHerbivory_sum,TwigHerbProp,StartEndDiff,SaplingCodeNoPatrol,SaplingCodeUnique,TwigCodeUnique
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Blue,341.21126,11.46398,0.033597895,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_C,DRO_Dysoxylum_sp._4CN1_Blue_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Blue,302.45859,46.06962,0.152317116,0.118719221,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_D,DRO_Dysoxylum_sp._4CN1_Blue_D
SP1,1MO,A,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Red,NA,NA,NA,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_A,DRO_Dysoxylum_sp._4CN1_Red_A
SP1,1MO,B,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Red,NA,NA,NA,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_B,DRO_Dysoxylum_sp._4CN1_Red_B
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Red,238.32188,13.06513,0.054821362,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_C,DRO_Dysoxylum_sp._4CN1_Red_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Red,230.15099,45.1269,0.196075194,0.141253832,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_D,DRO_Dysoxylum_sp._4CN1_Red_D
SP1,1MO,A,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_White,NA,NA,NA,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_A,DRO_Dysoxylum_sp._4CN1_White_A
SP1,1MO,B,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_White,NA,NA,NA,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_B,DRO_Dysoxylum_sp._4CN1_White_B
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_White,542.75249,32.14767,0.059230811,NA,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_C,DRO_Dysoxylum_sp._4CN1_White_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_White,497.61167,43.89253,0.088206392,0.028975581,DRO_Dysoxylum_sp._4CN1,DRO_Dysoxylum_sp._4CN1_D,DRO_Dysoxylum_sp._4CN1_White_D
SP1,1MO,A,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Blue,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_A,DRO_Dysoxylum_sp._5CN1_Blue_A
SP1,1MO,B,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Blue,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_B,DRO_Dysoxylum_sp._5CN1_Blue_B
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Blue,433.06667,24.75573,0.057163785,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_C,DRO_Dysoxylum_sp._5CN1_Blue_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Blue,452.55281,30.07165,0.06644893,0.009285145,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_D,DRO_Dysoxylum_sp._5CN1_Blue_D
SP1,1MO,A,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Red,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_A,DRO_Dysoxylum_sp._5CN1_Red_A
SP1,1MO,B,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Red,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_B,DRO_Dysoxylum_sp._5CN1_Red_B
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Red,842.35403,45.91154,0.054503853,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_C,DRO_Dysoxylum_sp._5CN1_Red_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Red,697.62702,86.53967,0.124048621,0.069544768,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_D,DRO_Dysoxylum_sp._5CN1_Red_D
SP1,1MO,A,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_White,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_A,DRO_Dysoxylum_sp._5CN1_White_A
SP1,1MO,B,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_White,NA,NA,NA,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_B,DRO_Dysoxylum_sp._5CN1_White_B
SP1,1MO,C,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_White,1122.16531,65.29996,0.058191034,NA,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_C,DRO_Dysoxylum_sp._5CN1_White_C
SP1,1MO,D,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_White,1127.06079,131.23463,0.116439709,0.058248675,DRO_Dysoxylum_sp._5CN1,DRO_Dysoxylum_sp._5CN1_D,DRO_Dysoxylum_sp._5CN1_White_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Blue,421.8307,23.78639,0.056388475,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_A,DRO_Endiandra_leptodendron_1CN1_Blue_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Blue,358.552,14.825,0.041346862,-0.015041613,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_B,DRO_Endiandra_leptodendron_1CN1_Blue_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Blue,326.98817,19.28302,0.058971614,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_C,DRO_Endiandra_leptodendron_1CN1_Blue_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Blue,340.95037,19.23503,0.056415924,-0.00255569,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_D,DRO_Endiandra_leptodendron_1CN1_Blue_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Red,300.7659,16.59909,0.055189401,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_A,DRO_Endiandra_leptodendron_1CN1_Red_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Red,245.162,34.197,0.139487359,0.084297958,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_B,DRO_Endiandra_leptodendron_1CN1_Red_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Red,456.1287,26.83934,0.058841594,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_C,DRO_Endiandra_leptodendron_1CN1_Red_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Red,363.93724,41.10828,0.11295431,0.054112716,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_D,DRO_Endiandra_leptodendron_1CN1_Red_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_White,657.24611,36.51523,0.055557925,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_A,DRO_Endiandra_leptodendron_1CN1_White_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_White,627.714,94.168,0.150017365,0.09445944,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_B,DRO_Endiandra_leptodendron_1CN1_White_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_White,636.40014,38.44073,0.060403397,NA,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_C,DRO_Endiandra_leptodendron_1CN1_White_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_White,606.19338,84.85245,0.139975877,0.07957248,DRO_Endiandra_leptodendron_1CN1,DRO_Endiandra_leptodendron_1CN1_D,DRO_Endiandra_leptodendron_1CN1_White_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_Blue,620.66916,39.0981,0.062993463,NA,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_A,DRO_Endiandra_leptodendron_2CN1_Blue_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_Blue,461.984,62.003,0.134210276,0.071216813,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_B,DRO_Endiandra_leptodendron_2CN1_Blue_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_Blue,730.53181,47.88891,0.06555349,NA,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_C,DRO_Endiandra_leptodendron_2CN1_Blue_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_Blue,717.45438,34.14116,0.047586524,-0.017966966,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_D,DRO_Endiandra_leptodendron_2CN1_Blue_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_White,650.19896,40.92326,0.062939596,NA,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_A,DRO_Endiandra_leptodendron_2CN1_White_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_White,774.021,87.018,0.112423306,0.04948371,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_B,DRO_Endiandra_leptodendron_2CN1_White_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_White,898.05521,61.69729,0.068700999,NA,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_C,DRO_Endiandra_leptodendron_2CN1_White_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_White,759.59309,121.84848,0.160412834,0.091711835,DRO_Endiandra_leptodendron_2CN1,DRO_Endiandra_leptodendron_2CN1_D,DRO_Endiandra_leptodendron_2CN1_White_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Blue,593.9992,37.90969,0.063821113,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_A,DRO_Endiandra_leptodendron_3CN1_Blue_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Blue,621.174,59.53316,0.095839749,0.032018636,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_B,DRO_Endiandra_leptodendron_3CN1_Blue_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Blue,630.50488,44.45014,0.07049928,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_C,DRO_Endiandra_leptodendron_3CN1_Blue_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Blue,606.85792,65.87784,0.108555624,0.038056344,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_D,DRO_Endiandra_leptodendron_3CN1_Blue_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Red,587.93322,36.10418,0.061408641,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_A,DRO_Endiandra_leptodendron_3CN1_Red_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Red,530.859,91.675,0.172691807,0.111283166,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_B,DRO_Endiandra_leptodendron_3CN1_Red_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Red,502.39749,32.5522,0.064793715,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_C,DRO_Endiandra_leptodendron_3CN1_Red_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Red,512.60963,54.36948,0.106064102,0.041270387,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_D,DRO_Endiandra_leptodendron_3CN1_Red_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_White,619.21812,36.08233,0.058270792,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_A,DRO_Endiandra_leptodendron_3CN1_White_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_White,594.303,99.9935,0.168253399,0.109982607,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_B,DRO_Endiandra_leptodendron_3CN1_White_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_White,612.62592,32.92638,0.053746306,NA,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_C,DRO_Endiandra_leptodendron_3CN1_White_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_White,571.35462,105.65343,0.184917434,0.131171128,DRO_Endiandra_leptodendron_3CN1,DRO_Endiandra_leptodendron_3CN1_D,DRO_Endiandra_leptodendron_3CN1_White_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Blue,831.54448,49.55639,0.059595597,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_A,DRO_Endiandra_leptodendron_4CN1_Blue_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Blue,773.673,124.45583,0.160863608,0.101268011,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_B,DRO_Endiandra_leptodendron_4CN1_Blue_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Blue,822.61402,53.99967,0.065643994,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_C,DRO_Endiandra_leptodendron_4CN1_Blue_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Blue,753.38147,87.76464,0.116494291,0.050850297,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_D,DRO_Endiandra_leptodendron_4CN1_Blue_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Red,849.8982,54.4377,0.064052024,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_A,DRO_Endiandra_leptodendron_4CN1_Red_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Red,777.312,137.6555,0.177091695,0.113039671,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_B,DRO_Endiandra_leptodendron_4CN1_Red_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Red,798.60435,44.82189,0.056125277,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_C,DRO_Endiandra_leptodendron_4CN1_Red_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Red,759.33143,44.60722,0.058745389,0.002620112,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_D,DRO_Endiandra_leptodendron_4CN1_Red_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_White,614.46333,25.9416,0.042218305,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_A,DRO_Endiandra_leptodendron_4CN1_White_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_White,598.166,66.19917,0.110670232,0.068451927,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_B,DRO_Endiandra_leptodendron_4CN1_White_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_White,581.34849,32.33961,0.055628613,NA,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_C,DRO_Endiandra_leptodendron_4CN1_White_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_White,583.99466,31.0231,0.053122232,-0.002506381,DRO_Endiandra_leptodendron_4CN1,DRO_Endiandra_leptodendron_4CN1_D,DRO_Endiandra_leptodendron_4CN1_White_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Blue,557.8462,30.40942,0.054512194,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_A,DRO_Endiandra_leptodendron_5CN1_Blue_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Blue,624.182,59.74817,0.095722353,0.041210159,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_B,DRO_Endiandra_leptodendron_5CN1_Blue_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Blue,634.64824,26.84027,0.042291569,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_C,DRO_Endiandra_leptodendron_5CN1_Blue_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Blue,606.04896,53.29408,0.087936922,0.045645353,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_D,DRO_Endiandra_leptodendron_5CN1_Blue_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Red,731.78243,42.17398,0.057631857,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_A,DRO_Endiandra_leptodendron_5CN1_Red_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Red,640.533,56.44951,0.088128964,0.030497107,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_B,DRO_Endiandra_leptodendron_5CN1_Red_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Red,657.52554,37.80931,0.05750242,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_C,DRO_Endiandra_leptodendron_5CN1_Red_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Red,628.438,49.76138,0.07918264,0.02168022,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_D,DRO_Endiandra_leptodendron_5CN1_Red_D
SP7,1MO,A,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_White,664.62006,37.94775,0.057096907,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_A,DRO_Endiandra_leptodendron_5CN1_White_A
SP7,1MO,B,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_White,644.108,84.12084,0.13060052,0.073503613,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_B,DRO_Endiandra_leptodendron_5CN1_White_B
SP7,1MO,C,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_White,642.89497,39.07104,0.060773597,NA,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_C,DRO_Endiandra_leptodendron_5CN1_White_C
SP7,1MO,D,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_White,626.6038,51.63793,0.082409219,0.021635622,DRO_Endiandra_leptodendron_5CN1,DRO_Endiandra_leptodendron_5CN1_D,DRO_Endiandra_leptodendron_5CN1_White_D
SP4,1MO,A,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Blue,69.36082,2.54051,0.03662745,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_A,DRO_Haplostichanthus_ramiflorus_1CN1_Blue_A
SP4,1MO,B,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Blue,62.788,3.703,0.058976237,0.022348787,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_B,DRO_Haplostichanthus_ramiflorus_1CN1_Blue_B
SP4,1MO,C,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Blue,334.62771,10.10539,0.030198904,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_C,DRO_Haplostichanthus_ramiflorus_1CN1_Blue_C
SP4,1MO,D,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Blue,324.18763,9.88936,0.03050505,0.000306146,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_D,DRO_Haplostichanthus_ramiflorus_1CN1_Blue_D
SP4,1MO,A,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Red,98.97396,2.59967,0.026266202,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_A,DRO_Haplostichanthus_ramiflorus_1CN1_Red_A
SP4,1MO,B,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Red,105.461,7.279,0.069020775,0.042754573,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_B,DRO_Haplostichanthus_ramiflorus_1CN1_Red_B
SP4,1MO,C,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Red,573.47738,20.8521,0.036360806,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_C,DRO_Haplostichanthus_ramiflorus_1CN1_Red_C
SP4,1MO,D,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Red,432.478,45.1053,0.104295016,0.06793421,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_D,DRO_Haplostichanthus_ramiflorus_1CN1_Red_D
SP4,1MO,A,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_White,48.75785,1.64016,0.033638891,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_A,DRO_Haplostichanthus_ramiflorus_1CN1_White_A
SP4,1MO,B,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_White,38.533,7.256,0.188306127,0.154667236,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_B,DRO_Haplostichanthus_ramiflorus_1CN1_White_B
SP4,1MO,C,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_White,283.4769,17.89814,0.063137914,NA,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_C,DRO_Haplostichanthus_ramiflorus_1CN1_White_C
SP4,1MO,D,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_White,372.42606,11.91864,0.032002701,0.031135213,DRO_Haplostichanthus_ramiflorus_1CN1,DRO_Haplostichanthus_ramiflorus_1CN1_D,DRO_Haplostichanthus_ramiflorus_1CN1_White_D
SP4,1MO,A,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Blue,24.80006,0.95554,0.038529745,NA,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_A,DRO_Haplostichanthus_ramiflorus_2CN1_Blue_A
SP4,1MO,B,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Blue,28.315,5.819,0.205509447,0.166979702,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_B,DRO_Haplostichanthus_ramiflorus_2CN1_Blue_B
SP4,1MO,C,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Blue,100.76989,3.82271,0.037935042,NA,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_C,DRO_Haplostichanthus_ramiflorus_2CN1_Blue_C
SP4,1MO,D,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Blue,227.36131,5.56062,0.024457195,-0.013477847,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_D,DRO_Haplostichanthus_ramiflorus_2CN1_Blue_D
SP4,1MO,A,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Red,91.76171,2.93125,0.031944152,NA,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_A,DRO_Haplostichanthus_ramiflorus_2CN1_Red_A
SP4,1MO,B,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Red,99.39,14.525,0.146141463,0.114197311,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_B,DRO_Haplostichanthus_ramiflorus_2CN1_Red_B
SP4,1MO,C,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Red,672.18314,23.78035,0.035377784,NA,DRO_Haplostichanthus_ramiflorus_2CN1,DRO_Haplostichanthus_ramiflorus_2CN1_C,DRO_Haplostichanthus_ramiflorus_2CN1_Red_C
